zotero key, pdf key, title, mission/instruments, models, dois, datasets, dois & datasets mapped
INLGKQZ2,9XR6FGD3,2019_Liu_Spatial and Temporal Characteristics of Cirrus Clouds over the Tibetan Plateau.pdf,'aqua/airs'(1), , 
JIML69AA,FDCZPLUW,2019_Kumar_Surface solar radiation and its association with aerosol characteristics at an.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
HP46XUUC,BDILN73J,2019_Kiefer_Development of a gridded reference evapotranspiration dataset for the Great.pdf,, 'penman-monteith'(1), 
SPH794GX,PNSFWN6Q,2020_Jury_Climate trends in the East Antilles Islands.pdf,'aura/omi'(1), 'merra'(11), 
9PGTSZS2,C47KEINB,2019_Nade_Total Column Ozone Precipitable Water Content and Aerosol Optical Thickness.pdf,'aura/omi'(3), , 
QCCSYKDI,8MGR3VM5,2019_Ndah_Spatio-temporal dynamics of phytoplankton functional groups in the South China.pdf,'aqua/modis'(1), , 
MWZERFXE,HKXPGYFL,2019_Mazzuco_Lower diversity of recruits in coastal reef assemblages are associated with.pdf,'aqua/modis'(1), , 
UD6GRH5A,K58Q4N4Z,2019_Gosselin_Field evidence of interpopulation variation in oocyte size of a marine.pdf,'terra/modis'(2); 'aqua/modis'(2), , 
JYJYN77S,MP7V3RZC,2019_Gogoi_Land use and land cover change effect on surface temperature over Eastern India.pdf,'terra/modis'(1), , 
VMNQALA6,5QVMGVHN,2019_Gorchakov_Eurasian Large-Scale Hazes in Summer 2016.pdf,'terra/modis'(6); 'aura/omi'(4); 'aqua/modis'(4), , 
GGAKJ43X,L9QAFT87,2019_Fernandez_Modeling the Sources and Chemistry of Polar Tropospheric Halogens (Cl Br and.pdf,, , 
D5TPERIK,TLA2J8C4,2019_Casagranda_Interannual lake fluctuations in the Argentine Puna.pdf,, , 
ED4FP4XP,36L42722,2019_Blokhin_On the Spatial Distribution of Eurasian Woodcocks under Different Weather.pdf,, , 
JV52HBTD,5BTMXUQD,2019_Tinmaker_Land-sea contrasts for climatic lightning activity over Indian region.pdf,, , 
MK553SWW,H2WRAVJ8,2019_Qin_Spatial and Intergeneric Variation in Physiological Indicators of Corals in the.pdf,, , 
CSKDBGEX,TQI53B5N,2019_Krüger_Personality influences foraging of a seabird under contrasting environmental.pdf,, , 
SBDIVA84,BZT6F4KN,2019_Kumar_Spatiotemporal monitoring of hydrilla [Hydrilla verticillata (L.pdf,, , 
BHTL4P5D,RCBS64DT,2019_Filonchyk_Analysis of spatial and temporal variability of aerosol optical depth over.pdf,'terra/modis'(11); 'terra/modis----level 2'(1), , 
ACX742RI,7SEI9ENW,2011_Fallet_Contrasting variability in foraminiferal and organic paleotemperature proxies.pdf,, , 
AZ89RKSB,MFEX9BUD,2019_de Bar_Long-chain diols in settling particles in tropical oceans.pdf,, , , TRMM_3B42; TRMM_3B42RT_Daily; TRMM_3B42RT, TRMM_3B42; TRMM_3B42RT_Daily; TRMM_3B42RT
U886L2DP,EJHHYLUU,2019_Paolo_Data Mining of Spatio-Temporal Variability of Chlorophyll-a Concentrations in a.pdf,'aqua/modis'(1), , 
7KB49J25,R3PSC563,2019_Chiarini_Interannual variability of vertical particle fluxes in the Ross Sea (Antarctica).pdf,'dmsp/ssmis'(1); 'aqua/modis'(1), , 
NTVMYAH2,D6YJWJIP,2019_Berumen_The Red Sea.pdf,, , 
3B8ZHHEG,2A9D5ZKE,2019_Bedoya-Soto_Seasonal Shift of the Diurnal Cycle of Rainfall Over Medellin's Valley Central.pdf,, 'merra'(3); 'merra-2'(1), 
YXKNXXF5,FM8H2G4S,2019_Seyoum_Downscaling GRACE TWSA Data into High-Resolution Groundwater Level Anomaly.pdf,'terra/modis'(2), 'tmpa'(1), 
3M29D85V,NYV4GTGX,2019_Rebaudet_The case-area targeted rapid response strategy to control cholera in Haiti.pdf,, , 
8B55JNRG,ZP3ACVDY,2019_Prabhu_Investigation of the source morphology and trace elements associated with.pdf,'terra/modis'(3), , 
V7VL7NWG,8BEVZP2H,2019_Mallik_Influence of regional emissions on SO2 concentrations over Bhubaneswar a.pdf,, , 
55UXMJIC,VC5FXWKY,2019_Kumar_Estimates of reactive trace gases (NMVOCs CO and NOx) and their ozone forming.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
Y9PDKLSX,9BPHH68E,2019_Kaskaoutis_Analysis of intense dust storms over the eastern Mediterranean in March 2018.pdf,'terra/modis'(5); 'terra/modis----level 3'(2); 'meteosat/seviri'(2), 'merra-2'(23); 'merra'(23); 'geos-5'(1), 
PJZFJBK7,CN7EVKJD,2019_Gillani_Appraisal of Urban Heat Island over Gujranwala and its Environmental Impact.pdf,, , 
J5T29XAZ,U7AH78TV,2019_Cruz-Castán_Reproductive biology of little tunny Euthynnus alletteratus (Rafinesque 1810).pdf,, , 
VHKDKHRQ,EQIRLW5P,2019_Chen_Characteristics of ozone and particles in the near-surface atmosphere in the.pdf,, 'gdas'(2); 'merra'(2), 
9WEIF2YT,R7BGPSQE,2019_Bui_Developing a Coupling Model System of Global Rainfall Data and Open-Source.pdf,, , 
WQB2ULGS,3MA5HPSF,2019_Ahn_Southern Hemisphere mid- and high-latitudinal AOD CO NO2 and HCHO.pdf,'aqua/modis'(2); 'aura/omi'(1), 'gdas'(1), 
XD8ZJJHL,CPS7EWWG,2019_Fonseca-Batista_Evidence of high Nsub2-sub fixation rates in the temperate northeast.pdf,'aqua/modis'(1), , 
E3H82W63,7KCDQ4RH,2019_Amouzouvi_Contribution of the Satellite Observation on the Analysis and the Forecast of.pdf,, , 
EDWHX6TE,P9U2DBLZ,2019_Skampa_Coupling plankton - sediment trap - surface sediment coccolithophore regime in.pdf,, , 
X4K4UK6J,P9P6923E,2019_Tutsak_Long-term measurements of aerosol optical and physical properties over the.pdf,, , 
PNZ67VDE,YEDT9PWE,2019_Seijo-Ellis_Vertical Structure of the Water Column at the Virgin Islands Shelf Break and.pdf,, , 
4NQK6MNQ,GGSFCMJQ,2019_Rupakheti_Aerosol optical depth climatology over Central Asian countries based on.pdf,'aqua/modis'(5); 'terra/modis'(1), , 
HWQZBFCN,GYGU4II2,2019_Polito_Intraspecific variation in a dominant prey species can bias marine predator.pdf,, , 
WIX8PG2K,3DTVBI6Y,2019_Moparthy_Can We Detect the Brownness or Greenness of the Congo Rainforest Using.pdf,'terra/modis'(2); 'aqua/modis'(2); 'meteosat/seviri'(1), 'merra'(22), 
89VF9W3J,8MCETG74,2019_Mirzaei_OLS and GWR LUR models of wildfire smoke using remote sensing and.pdf,'terra/modis'(1), , 
4JV33743,CTWHEQPI,2019_Kotta_Medicanes Triggering Chlorophyll Increase.pdf,, , 
ZYAF76PH,DLLAXDHR,2019_Gueymard_Surface albedo and reflectance.pdf,, 'merra'(18); 'merra-2'(17); 'geos-5'(1), 
SD297IR9,PDXUJSP4,2019_Mansouri Daneshvar_An overview of climate change in Iran.pdf,, , 
24G2XRML,UY8YSDCY,2019_Benkhalifa_Aerosol vertical distribution optical properties and dust transport in the.pdf,'aqua/modis'(1), , 
9BN59NHT,DUQW4FVL,2019_Bali_Impact of dust storm on phytoplankton bloom over the Arabian Sea.pdf,'aqua/modis'(5); 'terra/modis'(2); 'aqua/modis----level 3'(1), 'merra-2'(5); 'merra'(5); 'geos-5'(1), 
QJMRWJMX,82A53EX3,2019_Tait_Giant kelp forests at critical light thresholds show compromised ecological.pdf,'aqua/modis'(2), , 
RC5CNV5L,F9HIL8ZT,2019_Sitnov_Variations in atmospheric composition over Northern Eurasia regions under.pdf,, , 
DG3DSTYY,AI6F56I3,2019_Shah_Effect of Climate Change on Cloud Properties Over Arabian Sea and Central India.pdf,'terra/modis'(2); 'aqua/modis'(2); 'trmm/tmi'(1), , 
77NDVW9T,LA7IGX8Q,2019_Rebaudet_Epidemiological and molecular forensics of cholera recurrence in Haiti.pdf,, , 
NICGY3UF,IQSH85JQ,2019_Nukapothula_Long-term distribution patterns of remotely sensed water quality variables in.pdf,'aqua/modis'(15); 'trmm/tmi'(1), , 
YNHWZYWB,P5BH32UD,2019_Masoumi_Optical and physical properties time-period and severity of dust activities.pdf,'terra/modis'(3), , 
5MKHY3EU,N6M8XDD4,2019_Lakshmi_Recent Regime Shifts in Mineral Dust Trends Over South Asia From Long-Term.pdf,, , 
MQUYT2YU,IGEYQX3F,2019_Kumar_Evolution of debris flow and moraine failure in the Gangotri Glacier region.pdf,'terra/modis'(2), 'imerg'(5), 
SZWJ5TZE,8R8Y8MNY,2019_Kotta_Exploring Possible Influence of Dust Episodes on Surface Marine Chlorophyll.pdf,, , 
MRXB9ZI7,Z77N7M6H,2019_Jury_Meteorological controls on big waves south of Africa.pdf,, 'merra'(3), 
4MQY736N,2PIXRKHR,2018_Gorchakov_Large-Scale Smoke Haze over the European Part of Russia and Belorus in July 2016.pdf,'terra/modis'(5); 'aqua/modis'(5), , 
8XLUWAKD,IVPXSYEY,2019_Ward_Mixotroph ecology.pdf,, , 
UH9NN3UZ,VHGNWVFH,2019_Bikkina_Air quality in megacity Delhi affected by countryside biomass burning.pdf,, , 
KC9766V3,X3SIGHBU,2019_Bernardo_Light absorption budget in a reservoir cascade system with widely differing.pdf,, , 
HPLHWCQL,ME8PEDVS,2019_Buck_Trace element concentrations elemental ratios and enrichment factors observed.pdf,, 'gdas'(1), 
T8EMLD77,WZ5VBY9D,2018_Williams_Light Absorption by Phytoplankton Non-Algal Particles and Dissolved Organic.pdf,'aqua/modis'(2); 'aqua/modis----level 2'(1), , 
ZHFZE4FR,KK6I25NW,2019_Varghese_Aerosol and cloud droplet characteristics over Ganges Valley during break phase.pdf,'aqua/modis'(1), 'gdas'(1), 
INYANARI,8FV7Y9UV,2018_Torres_Dynamics of Macronutrients in the San Jorge Gulf During Spring and Summer.pdf,, , 
IY2L9ACR,NLSR2I7V,2019_Tariq_Investigating the Aerosol Optical Depth and Angstrom Exponent and Their.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
IYHFAGT7,9FDEUZXL,2019_Tang_The export flux of particulate organic carbon derived from 210Po-210Pb.pdf,, , 
UPYB32V3,527ZHGJI,2019_Soni_Implication of data uncertainty in the detection of surface radiation trends.pdf,, , 
LZRKV63X,4IT3KH5W,2019_Salmabadi_Monitoring of SO2 column concentration over Iran using satellite-based.pdf,'aura/omi'(2); 'aura/mls'(1); 'aqua/modis'(1); 'meteosat/seviri'(1); 'aqua/airs'(1); 'nimbus-4/buv'(1), , 
XVHRC78I,XBTMW2D3,2019_Saikawa_Air Pollution in the Hindu Kush Himalaya.pdf,'terra/modis'(2), , 
HTW9B6ZH,ZMHYEI5E,2019_Nagao_Sustainable Urban Metabolism.pdf,, , 
YRGES8KA,IIL6V3DJ,2019_Mohebzadeh_Quantitative analysis of water balance components in Lake Urmia Iran using.pdf,, 'penman-monteith'(11), 
2IVDMHTD,36R7ILGI,2017_Université Félix Houphouët_Mapping Spatial and Temporal Variability of Rainfall in Côte D’Ivoire using.pdf,, , 
MU2853AJ,HXTIEDAS,2019_Mahapatra_Air quality trends of the Kathmandu Valley.pdf,'terra/modis'(12); 'aqua/modis'(12); 'terra/modis----level-1'(1); 'aqua/modis----level-1'(1), 'observation based'(1), 
QGGU2BS5,XSGT998N,2019_Lee_Long-term (2005–2015) trends analysis of OMI retrieved NO2 columns in Taiwan.pdf,'aura/omi'(1), , 
FAZFJLH3,LBL5T7KI,2019_Kedia_Aerosols impact on the convective and non-convective rain distribution over the.pdf,'terra/modis'(1); 'aqua/modis'(1); 'terra/modis----level 3'(1); 'aqua/modis----level 3'(1), , 
4PBGF3IR,KWDL47VV,2019_Karimi_Evaluation and modification of SARA high-resolution AOD retrieval algorithm.pdf,'terra/modis'(5); 'aqua/modis'(2), , 
6L5QGH9U,XURLIEIX,2019_Kant_A seasonal analysis of aerosol-cloud-radiation interaction over Indian region.pdf,'terra/modis'(2); 'terra/modis----level 3'(1); 'aqua/modis'(1), , 
AW5W7IYF,4VGLUEUS,2019_Jabeen_Extended database of SO2 column densities over Pakistan by exploiting satellite.pdf,'aura/omi'(1), , 
WI5GGFEC,H78TJDIP,2019_Gueymard_Clear-Sky Radiation Models and Aerosol Effects.pdf,'terra/modis'(3); 'aqua/modis'(1), 'merra'(26); 'merra-2'(25); 'geos-5'(2), 
KV49B4EG,LT2UL4SC,2019_Boiyo_A 10-Year Record of Aerosol Optical Properties and Radiative Forcing Over Three.pdf,'aqua/modis'(1), , 
IHXMMA3I,LBGSJNKT,2019_Andrade_An assessment of semi-analytical models based on the absorption coefficient in.pdf,, , 
MTB3ZYL8,ALAVSHNZ,2018_Karati_River plume fronts and their implications for the biological production of the.pdf,, , 
IM9BCR6K,S8CTHHAU,2019_Karati_Implications of a regional-scale process (the Lakshadweep low) on the.pdf,'aqua/modis'(2), , 
W87W22J6,4LGQXPHH,2015_Vergados_On the comparisons of tropical relative humidity in the lower and middle.pdf,, 'merra'(29), 
ZKZZ96IX,AWCN7SJU,2018_Eriksen_Seasonal succession of phytoplankton community structure from autonomous.pdf,'aqua/modis'(1), , 
Z3RLA9CE,CVE99EZG,2019_Bodenheimer_Characterization of Eastern Mediterranean dust storms by area of origin; North.pdf,, 'merra-2'(1); 'merra'(1), 
Q8GVDYFT,HMN3N2BA,2018_Onyeuwaoma_Characterization of aerosol loading in urban and suburban locations.pdf,'terra/modis'(1), , 
SMSFXXU9,3RA7UCPX,2018_Humphreys_Effect of seawater temperature pH and nutrients on the distribution and.pdf,, , 
92KLW888,YREJDH9I,2016_Halos_Aerosol Optical Properties Estimation over Iraq and Surrounding Regions using.pdf,'aura/omi'(2), , 
X33XWHC7,W6W3EKJG,2018_Tajbar_TRMM-Precipitation Data for Estimating Seasonal and Annual Trends over Peshawar.pdf,'aqua/airs'(1), , 
ANYAVB35,WYQCNJCL,2018_Cao_Evaluating ultraviolet (UV) based photochemistry in optically complex coastal.pdf,'aqua/modis----level-2'(1); 'aura/omi'(1), , 
ACTZJC7Y,SSS3SB3K,2018_Dinis_The Catumbela delta (SW Angola).pdf,, , 
RC9ZQ55L,RV3GPN3V,2018_Fisch_Occurrence of the Two Endocrine Disruptors Octocrylene and Nonylphenoxyacetic.pdf,, , 
2SEQ79FW,3LVP5UHN,2018_Garźon-Chavez_The geospatial relationship of pterygium and senile cataract with ambient solar.pdf,'aura/omi'(2); 'aqua/modis'(2); 'terra/modis'(1), , 
NX27TXUU,NW95HSV8,2018_Jebar_Evaluated UVA Irradiances over a Twelve-year Period at a Subtropical Site from.pdf,, , 
VTX8SL2G,TRSPQGXM,2018_Krüger_Intra-population variability of the non-breeding distribution of southern giant.pdf,, , 
3F99G3PM,RAUH82PS,2018_Marzo_Standard or local solar spectrum.pdf,'aqua/airs'(1); 'aura/omi'(1), , , GLDAS_NOAH10_M, GLDAS_NOAH10_M
VGPW8ILG,YUFMVBMG,2018_Mosnier_Predicting seasonal occurrence of leatherback turtles (Dermochelys coriacea) in.pdf,'aqua/modis----level 3'(1), , 
7WRIF65Z,DERD4U93,2018_Parida_Investigating the effects of episodic Super-cyclone 1999 and Phailin 2013 on.pdf,'dmsp/ssm/i'(1); 'trmm/tmi'(1), 'tmpa'(29), 
3PWMB49B,DG7YS7I3,2018_Sabetghadam_Spatial and temporal variations of satellite-based aerosol optical depth over.pdf,'terra/modis'(2); 'terra/modis----level-3'(1), 'merra-2'(2); 'merra'(2); 'geos-5'(1), 
CWJMYAQR,T6IW2ZX4,2018_Soni_Particulate matter estimation over a semi arid region Jaipur India using.pdf,'terra/modis----level 2'(1); 'aqua/modis----level 2'(1), , 
2TK6KEZW,CKBIKZCR,2018_Tarazona_Improving tropical deforestation detection through using photosynthetic.pdf,, 'tmpa'(1), 
92NRV5F3,T2VWAUW6,2018_Wood_Geographic Variation in the Life History and Morphology of the Pacific Geoduck.pdf,, , 
MDLYQX6Y,T58RTT7X,2018_Yñiguez_Insights into the dynamics of harmful algal blooms in a tropical estuary.pdf,, , 
AFTNZ24Y,JJ7W4GUG,2018_Yu_A framework for natural phenomena movement tracking – Using 4D dust simulation.pdf,, , 
3Z6PMVZ7,FYHPPL64,2019_Amara_Chapter 37 - The Senegalese Coastal and Marine Environment.pdf,, , 
8ISSKBU3,2WPWALBD,2019_Araujo_On the variability in the CO2 system and water productivity in the western.pdf,, , 
XBUUTFHA,SV2FRKUN,2019_Cabrera_Modelling spatio-temporal data of dengue fever using generalized additive mixed.pdf,, , 
2S7Z6Q3F,C7L5LN8M,2019_Kaskaoutis_Atmospheric dynamics associated with exceptionally dusty conditions over the.pdf,'aqua/modis'(3); 'terra/modis'(2); 'terra/modis----level 3'(1); 'aqua/modis----level 3'(1), 'merra-2'(21); 'merra'(21); 'geos-5'(1), 
PS89AZDE,BJ8FFI4F,2019_Nkogatse_Solar Ultraviolet Radiation Exposure and Sun Protection Behaviors and Knowledge.pdf,, , 
M7AKJWAF,S7UAXBUY,2019_Rashki_Effects of Monsoon Shamal and Levar winds on dust accumulation over the.pdf,'terra/modis'(5); 'aqua/modis'(4); 'terra/modis----level 3'(2); 'terra/modis----level 2'(1); 'aqua/modis----level 3'(1), 'merra-2'(16); 'merra'(16); 'geos-5'(1), 
UNGFMHC8,8W27Z2ZQ,2019_Salmabadi_Determination of the transport routes of and the areas potentially affected by.pdf,'aura/omi'(4); 'nimbus-4/buv'(1), 'gdas'(3); 'environmental modeling'(1), 
92BBSC9T,99A2XSBD,2019_Shahid_Analysis of a dense haze event over North-eastern Pakistan using WRF-Chem model.pdf,, , 
3AFCSGPR,4KHK99VU,2019_Shrestha_Identifying and forecasting potential biophysical risk areas within a tropical.pdf,'terra/modis'(2), , 
2YLF4ECH,8NFX5STE,2019_Zhang_Enhancement of Mesopelagic Sinking Particle Fluxes Due to Upwelling Aerosol.pdf,, 'nobm'(1), 
DQ4UJHJC,RZKUYJGM,2020_Bayat_Retrieval of land surface properties from an annual time series of Landsat TOA.pdf,, , 
PUPVSRRP,Z76W2JPL,2018_Moran-Zuloaga_Long-term study on coarse mode aerosols in the Amazon rain forest with the.pdf,'terra/modis'(3); 'aqua/modis'(3); 'aqua/airs'(1), 'geos-chem'(6); 'geos-5'(1), 
P9WX47UC,VC2ASM7Z,2019_Reyes-Bonilla_Range Extensions of the Whitespotted Boxfish Ostracion meleagris Shaw 1796.pdf,, , 
R4W9TLTB,TFRX6HEK,2019_Poornima_Decadal Pattern of Spatial and Temporal Variability of Nitrate Along the.pdf,'aqua/modis'(3), , 
4EB6FAKS,J4UEK5UF,2019_Polikarpov_Remote Sensing of Phytoplankton Variability in the Arabian-Persian Gulf.pdf,'aqua/modis'(4), , 
93TT9DTY,UCNY2BRF,2019_Khalidy_Numerical Simulation of a Severe Dust Storm over Ahvaz Using the HYSPLIT Model.pdf,, 'gdas'(27), 
6ZYL8CEQ,83TMNFXQ,2019_Hamidi_Atmospheric Investigation of Frontal Dust Storms in Southwest Asia.pdf,'terra/modis'(2); 'aqua/modis'(1), , 
2A5QH5AI,XMYJDEP6,2018_Zheng_Aerosol and Meteorological Parameters Associated with the Intense Dust Event of.pdf,'aqua/airs'(1), 'gdas'(1), 
EXIBRP25,MIXFA86B,2018_Williams_Satellite-Measured Phytoplankton and Environmental Factors in North Patagonian.pdf,, , 
22SMFBCT,C67QQ4P2,2018_Terpugova_Results of the Study of Aerosol Characteristics in the Atmosphere of the Kara.pdf,'aqua/modis'(1), , 
VZYU6GEN,HSDJC8IX,2018_Sitnov_Anomalies in the Atmospheric Methane Content over Northern Eurasia in the.pdf,, , 
UC2C8W7H,Z36FZ76X,2018_Semoutnikova_Siberian Smoke Haze over European Territory of Russia in July 2016.pdf,'aqua/modis'(3); 'terra/modis'(2), , 
KRS655QZ,YJZVRJIK,2018_Sakerin_Generalization of Results of Atmospheric Aerosol Optical Depth Measurements on.pdf,'terra/modis'(2); 'aqua/modis'(2), , 
DF3Z54XM,ZSKZGUJS,2018_Prijith_Characterization of particulate matter and black carbon over Bay of Bengal.pdf,, 'merra'(8); 'merra-2'(3); 'geos-5'(1), 
GU882ZY9,B5TNB2T8,2018_Mao_Particulate Matter and Gaseous Pollutions in Three Metropolises along the.pdf,, , 
EKV8LQAE,U2SUFX99,2018_Logan_Aerosol properties and their impacts on surface CCN at the ARM Southern Great.pdf,'terra/modis'(2), 'merra-2'(16); 'merra'(16), 
ANWHRYAQ,RYDBESHW,2018_Kushwaha_Assessment of Runoff Pattern and Relationship to Sediment Yield of.pdf,, , 
VNL2X6UW,F932PG65,2018_Khan_Evaluation of Gridded Multi-Satellite Precipitation Estimation (TRMM-3B42-V7).pdf,, 'tmpa'(5), 
QZYPQIRP,ZTVS6PDW,2018_Fernández-Rivera Melo_Northernmost Occurrence of Zanclus cornutus (Zanclidae) in the Eastern Pacific.pdf,, , 
LXP48DSK,5I23XS64,2018_Duc_Smoke aerosols dispersion and transport from the 2013 New South Wales.pdf,'aqua/modis'(13); 'terra/modis'(10); 'terra/modis----level-3'(1); 'aqua/modis----level-3'(1); 'aqua/modis----level 1'(1), 'gdas'(6); 'geos-chem'(1), 
RZIT7MPZ,MUPIIV5F,2018_Chen_Regional Characteristics and Causes of Haze Events in Northeast China.pdf,'terra/modis'(2); 'aqua/modis'(2), , 
FLFIEYZK,V3SCEPN2,2018_Cai_Changes in Haze Trends in the Sichuan-Chongqing Region China 1980 to 2016.pdf,'terra/modis'(2), 'merra-2'(2); 'merra'(2), 
I3BMRUG3,YE66LJM7,2018_Barat_Characteristics of Surface Urban Heat Island (SUHI) over the Gangetic Plain of.pdf,'terra/modis'(2), , 
Y4QTEJ8L,XK55ILDE,2018_Akinyoola_Monitoring the spatio-temporal aerosol loading over Nigeria.pdf,'terra/modis'(4); 'aqua/modis'(4); 'aqua/modis----level-2'(1); 'terra/modis----level-2'(1); 'aura/omi'(1), , 
MQVXV7GW,UB9JJ745,2018_Acharya_Temporal Variations and Associated Remotely Sensed Environmental Variables of.pdf,'terra/modis'(2), , 
HDT47GI7,MMMA7875,2018_Lund_Concentrations and radiative forcing of anthropogenic aerosols from 1750 to.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
WYA7PKFN,6RPMZWDB,2018_Jasim_Meteorological Analysis of Severe Dust Storm over Middle East.pdf,'aura/omi'(1), , 
I5F42FZM,LSLIEYQX,2018_James_Assessment of Environmental Sensitivity to Desertification in Katsina State.pdf,, , 
BC2NXJRH,3ECMT8PP,2019_Clark_Episodic coral growth in China’s subtropical coral communities linked to.pdf,'aqua/modis'(2), , 
3V7VD65N,HGPRQR55,2018_Chauhan_Coupling between Land–Ocean–Atmosphere and Pronounced Changes in.pdf,'terra/modis'(5); 'aqua/modis'(5), , 
CDWEQ8LJ,CIAWQTDA,2018_Chang_Performance Evaluation of CCAM-CTM Regional Airshed Modelling for the New South.pdf,, , 
9K4NEMCS,EPRRRAWM,2019_Baptista_Seasonal variations in the abundance and body size distribution of the ocean.pdf,'aqua/modis'(2), , 
BFDFM4UP,2UTP3FDC,2018_Wei_Tracing the Provenance of Long-Range Transported Dust Deposition in Cryospheric.pdf,, , 
YQ6MGSHC,LCKRFBCG,2018_ul-Haq_Temporal and spatial variations of NO2 over Saudi Arabia and identification of.pdf,'aura/omi'(1); 'aqua/airs'(1), , 
SCTMBHNB,JZMPAQ54,2018_Takuchev_Ground Air Quality for Ankara Turkey Monitored from Space and City Mortality.pdf,, , 
7DH4PKTB,Q8WRP28T,2018_Singh_Elevated Black Carbon Concentrations and Atmospheric Pollution around Singrauli.pdf,'terra/modis'(1), , 
XJE2SJ4Z,6DWGVF86,2019_Shima_Moonlight enhances growth in larval fish.pdf,'aqua/airs'(1), , 
3CL23L6E,J7AKCTHN,2018_Komurcu_High-Resolution Climate Projections for the Northeastern United States Using.pdf,, 'merra'(13); 'merra-2'(10); 'geos-5'(1), 
3D4WZUIT,455MLFXY,2018_Fountoulakis_Twenty-five years of spectral UV-B measurements over Canada Europe and Japan.pdf,'aura/omi'(2); 'nimbus-7/toms'(1); 'ep-toms/toms'(1), 'merra-2'(4); 'merra'(4), 
WRD7Q3EW,TBU28L4S,2018_Fontes_Dry and hot.pdf,, , 
7SKWZUXW,RL2LGHHJ,2018_Amaya_Large-Scale Sea Turtle Mortality Events in El Salvador Attributed to Paralytic.pdf,'aqua/modis'(2), , 
S45SBQPK,W3U82XQ2,2018_Suparta_Observations of Precipitable Water Vapor along the Maritime Continent.pdf,, , 
NTDVHTZQ,5EAY9CBF,2019_Shikwambana_Investigation of various aerosols over different locations in South Africa.pdf,'terra/modis----level 2'(1); 'terra/modis'(1), 'merra'(18); 'merra-2'(16); 'geos-5'(3), 
XSTSAI23,R9WWIS2E,2018_Sakerin_Zonal Distribution of Aerosol Physicochemical Characteristics in the Eastern.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
728NACHI,DL464YL2,2018_Gómez_Detecting Areas Vulnerable to Sand Encroachment Using Remote Sensing and GIS.pdf,, 'merra'(2), 
INEADRGW,5XHKZ2YR,2019_Fayne_Automated Satellite-Based Landslide Identification Product for Nepal.pdf,, 'imerg'(5), 
ZEUJ6RTE,MQQLNXHS,2018_El-Nobi_Erythemal UV Dose Rate Spatial Distribution using Ozone Monitoring Instrument.pdf,'aura/omi'(1), , , OMTO3; OMTO3d, OMTO3; OMTO3d
QS5TABHM,MQTQBMUT,2019_Darbyshire_The vertical distribution of biomass burning pollution over tropical South.pdf,, , 
D4HCHJG6,JUHDRAW9,2019_Cabrerizo_A shifting balance.pdf,, , 
TG5AJ7S4,PUC2LSIX,2018_Avery_Lake Turkana major Omo River developments associated hydrological cycle.pdf,, 'penman-monteith'(1), 
C3WGWAKB,IGQN4G27,2018_Al-Salihi_Characterization of aerosol type based on aerosol optical properties over.pdf,'aqua/modis'(12); 'aura/omi'(1), 'gdas'(2), 
GWUHT9X4,ZRIG9F3Q,2018_Syafrijon_Relationship between MODIS-based Aerosol Optical Depth and PM10 over Sumatra to.pdf,'terra/modis----level-3'(2), , 
XGRDJNRR,NB6HEJEB,2018_Sigdel_Moisture-mediated responsiveness of treeline shifts to global warming in the.pdf,, , 
DFTEMU9E,LNT27TFI,2018_Mirzaei_Modeling Wildfire Smoke Pollution by Integrating Land Use Regression and Remote.pdf,'aura/omi'(1), , 
X5T89ILC,BCECEEPX,2018_Matos_Generic Method for Merging Satellite and Historical Ground Station Data to.pdf,, , 
CTSCNVK9,BVKH58TS,2018_Marini_Tracking Fish Abundance by Underwater Image Recognition.pdf,, , 
L35HRRJW,8HRGGCS4,2019_Mahapatra_Investigation of a regional ozone reduction event over eastern India by.pdf,'terra/modis'(2), 'gdas'(1), 
TYXEYH7X,6XX2GBMW,2018_Jackson_Effects of ocean warming and coral bleaching on aerosol emissions in the Great.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
UJKM6REK,J8KWQM2L,2018_Della Ceca_Satellite-based view of the aerosol spatial and temporal variability in the.pdf,'terra/modis'(8); 'aqua/modis'(8), 'merra'(9), 
9HG7R53G,N4H937TL,2018_Hoque_First MAX-DOAS Observations of Formaldehyde and Glyoxal in Phimai Thailand.pdf,'terra/modis'(1); 'aqua/airs'(1); 'aqua/modis'(1), 'merra-2'(1); 'merra'(1), 
JHNJANXX,VBLJRHTF,2018_Bengil_Inter-and intra-annual variations of the marine environment in Northern Cyprus.pdf,'aqua/modis'(2), 'merra-2'(2); 'merra'(2), 
3LYMFJFK,FAKMTZBE,2019_Ali_Investigations of MODIS AOD and cloud properties with CERES sensor based net.pdf,'terra/modis'(8); 'aqua/modis'(3), , 
65Q4ALP6,MJ4U4MLI,2018_Vázquez_Parasites in two coexisting bivalves of the Patagonia coast southwestern.pdf,, , 
QZ7XML6A,JFB3KS44,2018_Travers_To what extents are species richness and abundance of reef fishes along a.pdf,, , 
